Book-Title,Book-Author,Year-Of-Publication,ISBN,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Count
Our Family: A Historical Journal,Not Applicable (Na ),1994,0840723237,Thomas Nelson Inc,http://images.amazon.com/images/P/0840723237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0840723237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0840723237.01.LZZZZZZZ.jpg,1
Our Landlady,L. Frank Baum,1999,080326156X,University of Nebraska Press,http://images.amazon.com/images/P/080326156X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080326156X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080326156X.01.LZZZZZZZ.jpg,1
Our Mutual Friend,Charles Dickens,2001,0460882171,Everymans Library,http://images.amazon.com/images/P/0460882171.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0460882171.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0460882171.01.LZZZZZZZ.jpg,1
Our Mutual Friend (English Library),Charles Dickens,1971,0140430601,Penguin Books,http://images.amazon.com/images/P/0140430601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430601.01.LZZZZZZZ.jpg,1
Our Mutual Friend (Modern Library Classics),Charles Dickens,2002,0375761144,Modern Library,http://images.amazon.com/images/P/0375761144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375761144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375761144.01.LZZZZZZZ.jpg,1
Our Mutual Friend (Penguin Classics),Charles Dickens,1998,0140434976,Penguin Books,http://images.amazon.com/images/P/0140434976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140434976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140434976.01.LZZZZZZZ.jpg,1
Our Mutual Friend (Wordsworth Collection),Charles Dickens,1998,1853261947,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853261947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853261947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853261947.01.LZZZZZZZ.jpg,1
"Our Old Home: A Series of English Sketches (Centenary Edition of the Works of Nathaniel Hawthorne, Vol 5)",Nathaniel Hawthorne,1970,0814200028,Ohio State University Press,http://images.amazon.com/images/P/0814200028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0814200028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0814200028.01.LZZZZZZZ.jpg,1
"Out Of Nowhere (Harlequin Romance No, 3298)",Jim Wilson,1993,0373032986,Harlequin,http://images.amazon.com/images/P/0373032986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373032986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373032986.01.LZZZZZZZ.jpg,1
Out of Control (Sweet Valley High (Numbered Paperback)),Francine Pascal,1996,0553276662,Bantam Books,http://images.amazon.com/images/P/0553276662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553276662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553276662.01.LZZZZZZZ.jpg,1
"Out of Control (Sweet Valley High, No 35)",Francine Pascal,1987,0553263412,Bantam Books,http://images.amazon.com/images/P/0553263412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553263412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553263412.01.LZZZZZZZ.jpg,1
Out of Phaze (Apprentice Adept (Paperback)),Piers Anthony,1994,0441644651,Ace Books,http://images.amazon.com/images/P/0441644651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441644651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441644651.01.LZZZZZZZ.jpg,1
Out of Phaze (Book Four of the Apprentice Adept Series/#0348),Piers Anthony,1987,0399132724,Bookthrift Co,http://images.amazon.com/images/P/0399132724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399132724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399132724.01.LZZZZZZZ.jpg,1
"Out of Reach (Sweet Valley High, No 50)",Francine Pascal,1988,0553275968,Sweet Valley,http://images.amazon.com/images/P/0553275968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275968.01.LZZZZZZZ.jpg,1
"Out of the Darkness (Babylon 5: Legions of Fire, Book 3)",Peter David,2000,0345427203,Del Rey Books,http://images.amazon.com/images/P/0345427203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345427203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345427203.01.LZZZZZZZ.jpg,1
Out of the Silent Planet,C. S. Lewis,1996,0020868804,Simon Schuster Trade,http://images.amazon.com/images/P/0020868804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020868804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020868804.01.LZZZZZZZ.jpg,1
Out on the Cutting Edge,Lawrence Block,1989,0688090699,Harpercollins,http://images.amazon.com/images/P/0688090699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688090699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688090699.01.LZZZZZZZ.jpg,1
Out on the Cutting Edge: A Matthew Scudder Crime Novel,Lawrence Block,2001,0380709937,Avon,http://images.amazon.com/images/P/0380709937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380709937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380709937.01.LZZZZZZZ.jpg,1
"Outback Heat (The Australians) (The Australians , No 1)",Emma Darcy,1998,0373825730,Harlequin,http://images.amazon.com/images/P/0373825730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373825730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373825730.01.LZZZZZZZ.jpg,1
"Outcast (Sweet Valley High, No 41)",Francine Pascal,1987,055326866X,Sweet Valley,http://images.amazon.com/images/P/055326866X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055326866X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055326866X.01.LZZZZZZZ.jpg,1
Outland: The Novelization,Alan Dean Foster,1981,0446958298,Warner Books,http://images.amazon.com/images/P/0446958298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446958298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446958298.01.LZZZZZZZ.jpg,1
Outlaws of Mesquite: A New Collection of Frontier Stories,Louis L'Amour,1990,055305791X,Bantam Dell Pub Group,http://images.amazon.com/images/P/055305791X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055305791X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055305791X.01.LZZZZZZZ.jpg,1
Outsider,Barbara Delinsky,2000,1551666383,Mira,http://images.amazon.com/images/P/1551666383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551666383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551666383.01.LZZZZZZZ.jpg,1
"Outsider (Harlequin Temptation, No 385)",Barbara Delinsky,1992,0373254857,Harlequin,http://images.amazon.com/images/P/0373254857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373254857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373254857.01.LZZZZZZZ.jpg,1
Over My Dead Body,Rex Stout,1998,1572700629,Audio Partners,http://images.amazon.com/images/P/1572700629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1572700629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1572700629.01.LZZZZZZZ.jpg,1
Over on the Dry Side,LOUIS L'AMOUR,1985,0553253212,Bantam,http://images.amazon.com/images/P/0553253212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553253212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553253212.01.LZZZZZZZ.jpg,1
Over to You: Ten Stories of Flyers and Flying,Roald Dahl,1989,0140035745,Penguin Books,http://images.amazon.com/images/P/0140035745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140035745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140035745.01.LZZZZZZZ.jpg,1
Overload / If A Man Answers,Linda Howard,2002,0373484771,Silhouette,http://images.amazon.com/images/P/0373484771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484771.01.LZZZZZZZ.jpg,1
Overnight (Fear Street) : Overnight (Fear Street Series),R.L. Stine,1991,0671746502,Simon Pulse,http://images.amazon.com/images/P/0671746502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671746502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671746502.01.LZZZZZZZ.jpg,1
Owlflight (Darian's Tale),Mercedes Lackey,1997,0886777542,Daw Books,http://images.amazon.com/images/P/0886777542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886777542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886777542.01.LZZZZZZZ.jpg,1
"Owlflight (Valdemar: Darian's Tale, Book 1)",Mercedes Lackey,1998,0886778042,Daw Books,http://images.amazon.com/images/P/0886778042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778042.01.LZZZZZZZ.jpg,1
"Owlknight (Daw Book Collectors, No. 1131)",Mercedes Lackey,1999,0886778514,Daw Books,http://images.amazon.com/images/P/0886778514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778514.01.LZZZZZZZ.jpg,1
"Owlknight (Valdemar: Darian's Tale, Book 3)",Mercedes Lackey,2000,0886779162,Daw Books,http://images.amazon.com/images/P/0886779162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886779162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886779162.01.LZZZZZZZ.jpg,1
"Owlsight (Daw Book Collectors, No. 1099)",Mercedes Lackey,1998,0886778026,Daw Books,http://images.amazon.com/images/P/0886778026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778026.01.LZZZZZZZ.jpg,1
"Owlsight (Valdemar: Darian's Tale, Book 2)",Mercedes Lackey,1999,0886778034,Daw Books,http://images.amazon.com/images/P/0886778034.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778034.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778034.01.LZZZZZZZ.jpg,1
Ox,Piers Anthony,1989,0380004615,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380004615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380004615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380004615.01.LZZZZZZZ.jpg,1
Oxford Learner's Pocket Dictionary,Not Applicable (Na ),1991,0194312828,Oxford Univ Pr,http://images.amazon.com/images/P/0194312828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0194312828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0194312828.01.LZZZZZZZ.jpg,1
Oz #03: Ozma of Oz,L. Frank Baum,1979,0345282256,Del Rey Books,http://images.amazon.com/images/P/0345282256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345282256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345282256.01.LZZZZZZZ.jpg,1
Oz #04 Dorothy and Wizard of Oz,L. Frank Baum,1985,0345319486,Del Rey Books,http://images.amazon.com/images/P/0345319486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345319486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345319486.01.LZZZZZZZ.jpg,1
Oz #06: Emerald City of Oz,L. Frank Baum,1979,0345282280,Del Rey Books,http://images.amazon.com/images/P/0345282280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345282280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345282280.01.LZZZZZZZ.jpg,1
Oz #07: Patchwork Girl of Oz,L. Frank Baum,1979,0345282299,Del Rey Books,http://images.amazon.com/images/P/0345282299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345282299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345282299.01.LZZZZZZZ.jpg,1
Oz #08: Tik Tok of Oz,L. Frank Baum,1984,0345317947,Del Rey Books,http://images.amazon.com/images/P/0345317947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345317947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345317947.01.LZZZZZZZ.jpg,1
Oz-Story (Oz-Story),L. Frank Baum,1995,0964498812,Hungry Tiger Press,http://images.amazon.com/images/P/0964498812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0964498812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0964498812.01.LZZZZZZZ.jpg,1
Oz-story 6,L. Frank Baum,2000,1929527020,Hungry Tiger Press,http://images.amazon.com/images/P/1929527020.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1929527020.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1929527020.01.LZZZZZZZ.jpg,1
"Oz: No. 13, Magic of Oz",L. Frank Baum,1981,0345282353,Del Rey Books,http://images.amazon.com/images/P/0345282353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345282353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345282353.01.LZZZZZZZ.jpg,1
Ozma of Oz,L. Frank Baum,2002,0743452674,I Books,http://images.amazon.com/images/P/0743452674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743452674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743452674.01.LZZZZZZZ.jpg,1
Ozma of Oz (Books of Wonder),L. Frank Baum,2001,0064409627,HarperTrophy,http://images.amazon.com/images/P/0064409627.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064409627.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064409627.01.LZZZZZZZ.jpg,1
Ozma of Oz (Oz),L. Frank Baum,1985,0844661805,Peter Smith Publisher Inc,http://images.amazon.com/images/P/0844661805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0844661805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0844661805.01.LZZZZZZZ.jpg,1
Ozma of Oz (Wonderful Oz Books),L. Frank Baum,1990,0345335899,Del Rey Books,http://images.amazon.com/images/P/0345335899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335899.01.LZZZZZZZ.jpg,1
P Is for Peril,Sue Grafton,2002,0449003795,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg,1
P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,2001,0399147195,Putnam Publishing Group,http://images.amazon.com/images/P/0399147195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399147195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399147195.01.LZZZZZZZ.jpg,1
PALE HORSE,Agatha Christie,1980,067142095X,Pocket,http://images.amazon.com/images/P/067142095X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067142095X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067142095X.01.LZZZZZZZ.jpg,1
"PANIC ON GULL ISLAND (HARDY BOYS 107) : PANIC ON GULL ISLAND (Hardy Boys, No 107)",Franklin W. Dixon,1991,0671692763,Aladdin,http://images.amazon.com/images/P/0671692763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671692763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671692763.01.LZZZZZZZ.jpg,1
PARENTS FROM THE 13TH DIMENSION R L STINES GHOSTS OF FEAR STREET 27 (GHOSTS OF FEAR STREET),R.L. Stine,1997,0671008579,Aladdin,http://images.amazon.com/images/P/0671008579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671008579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671008579.01.LZZZZZZZ.jpg,1
PARIS CONNECTION (NANCY DREW HARDY BOY SUPERMYSTERY 6) : PARIS CONNECTION (Nancy Drew &amp; Hardy Boys Supermystery),Carolyn Keene,1991,0671746758,Simon Pulse,http://images.amazon.com/images/P/0671746758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671746758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671746758.01.LZZZZZZZ.jpg,1
PARIS CONNECTION - NANCY DREW AND HARDY BOYS SUPERMYSTERY #6 (Nancy Drew &amp; Hardy Boys Supermystery),Carolyn Keene,1990,0671674625,Simon Pulse,http://images.amazon.com/images/P/0671674625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671674625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671674625.01.LZZZZZZZ.jpg,1
PARTNERSHIP (Brainship),Anne McCaffrey,1992,0671721097,Baen,http://images.amazon.com/images/P/0671721097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671721097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671721097.01.LZZZZZZZ.jpg,1
PARTY FINL FRND #1,Christopher Pike,1989,0671688081,Simon Pulse,http://images.amazon.com/images/P/0671688081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671688081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671688081.01.LZZZZZZZ.jpg,1
PARTY WEEKEND NANCY DREW ON CAMPUS 10 (Nancy Drew on Campus),Carolyn Keene,1996,0671527584,Simon Pulse,http://images.amazon.com/images/P/0671527584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671527584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671527584.01.LZZZZZZZ.jpg,1
PASENGER TO FRNKRT,Agatha Christie,1979,0671830473,Pocket,http://images.amazon.com/images/P/0671830473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671830473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671830473.01.LZZZZZZZ.jpg,1
PASSENGER TO FRANKFURT,Agatha Christie,1985,0671600621,Pocket,http://images.amazon.com/images/P/0671600621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671600621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671600621.01.LZZZZZZZ.jpg,1
PEARL IN THE MIST (Landry Saga (Hardcover)),V.C. Andrews,1994,067175937X,Atria,http://images.amazon.com/images/P/067175937X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067175937X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067175937X.01.LZZZZZZZ.jpg,1
PERFECT GETAWAY (HB #12) (Hardy Boys Casefiles (Paperback)),Franklin W. Dixon,1988,0671680498,Simon Pulse,http://images.amazon.com/images/P/0671680498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671680498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671680498.01.LZZZZZZZ.jpg,1
PERICLES,William Shakespeare,1988,0671669141,Washington Square Press,http://images.amazon.com/images/P/0671669141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671669141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671669141.01.LZZZZZZZ.jpg,1
PERIL AT END HOUSE,Agatha Christie,1985,0671611208,Pocket,http://images.amazon.com/images/P/0671611208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671611208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671611208.01.LZZZZZZZ.jpg,1
PETALS ON THE WIND (Dollanger Saga (Paperback)),V.C. Andrews,1989,0671682881,Pocket,http://images.amazon.com/images/P/0671682881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671682881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671682881.01.LZZZZZZZ.jpg,1
PETALS ON WIND,V.C. Andrews,1982,0671456695,Pocket,http://images.amazon.com/images/P/0671456695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671456695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671456695.01.LZZZZZZZ.jpg,1
PHANTOM VENICEND78,Carolyn Keene,1988,0671662309,Aladdin,http://images.amazon.com/images/P/0671662309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671662309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671662309.01.LZZZZZZZ.jpg,1
PHONE CALLS : PHONE CALLS,R.L. Stine,1990,0671694979,Simon Pulse,http://images.amazon.com/images/P/0671694979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671694979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671694979.01.LZZZZZZZ.jpg,1
PHONE FEAR: SPOOKSVILLE #23 (SPOOKSVILLE),Christopher Pike,1998,0671002716,Aladdin,http://images.amazon.com/images/P/0671002716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671002716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671002716.01.LZZZZZZZ.jpg,1
PICTURE OF GUILT (NANCY DREW FILES 101) : PICTURE OF GUILT,Carolyn Keene,1994,0671881922,Simon Pulse,http://images.amazon.com/images/P/0671881922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671881922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671881922.01.LZZZZZZZ.jpg,1
"PICTURE-PERFECT MYSTERY (NANCY DREW 94) : PICTURE-PERFECT MYSTERY (Nancy Drew, No 94)",Carolyn Keene,1990,0671663194,Aladdin,http://images.amazon.com/images/P/0671663194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671663194.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671663194.01.LZZZZZZZ.jpg,1
PILLSBURY COOKBOOK,Not Applicable (Na ),1989,0385238673,Doubleday,http://images.amazon.com/images/P/0385238673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385238673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385238673.01.LZZZZZZZ.jpg,1
PKT FULL OF RYE,Agatha Christie,1981,0671434624,Pocket,http://images.amazon.com/images/P/0671434624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671434624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671434624.01.LZZZZZZZ.jpg,1
PKT FULL OF RYE (Miss Marple Mysteries (Paperback)),Agatha Christie,1983,0671492039,Pocket,http://images.amazon.com/images/P/0671492039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671492039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671492039.01.LZZZZZZZ.jpg,1
PLOT,Author Unknown,1978,0671827693,Pocket,http://images.amazon.com/images/P/0671827693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671827693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671827693.01.LZZZZZZZ.jpg,1
